livingAreaSqFt,numOfBathrooms,lotSizeSqFt,numOfBedrooms,numOfStories,numOfPhotos,hasSpa,hasView,numOfPatioAndPorchFeatures,numOfParkingFeatures,latest_saleyear,numOfSecurityFeatures,latestPrice
466.0,1.0,583.0,2,1,17,False,True,0,0,2019,0,224900.00
965.0,1.0,6141.0,2,1,15,False,False,0,2,2020,0,475000.00
1939.0,3.0,11761.2,5,1,23,True,False,0,3,2019,0,550000.00
1182.0,1.0,7187.0,3,1,25,False,False,1,2,2019,0,334900.00
1317.0,2.0,14810.4,3,1,27,False,False,0,1,2018,0,410000.00
1072.0,1.0,7405.0,3,1,1,False,False,0,1,2018,0,275000.00
2672.0,3.0,5183.0,4,2,28,False,False,0,2,2019,0,875000.00
2414.0,3.0,6969.0,3,2,1,True,True,0,2,2019,0,707000.00
1746.0,2.0,28314.0,3,1,37,False,False,0,2,2018,0,490000.00
1138.0,1.0,7448.0,3,1,3,False,False,0,2,2018,0,265000.00
1681.0,2.0,5153.0,3,1,29,False,False,0,1,2018,0,537000.00
1202.0,2.0,8450.0,3,1,24,False,False,1,1,2019,1,393000.00
1815.0,3.0,9365.0,2,2,51,False,False,1,2,2020,1,764995.00
2421.0,3.0,6838.0,3,2,27,False,False,0,1,2018,0,759000.00
2326.0,4.0,5749.0,3,2,35,False,True,1,3,2019,0,850000.00
1330.0,2.0,8973.0,3,1,72,True,False,0,2,2020,0,430000.00
986.0,2.0,9016.0,3,1,40,False,False,1,2,2020,0,317000.00
1141.0,1.0,6141.0,2,1,4,False,False,0,3,2020,0,495000.00
2450.0,3.0,6229.0,3,1,72,False,False,2,3,2020,0,430000.00
1609.0,2.0,6621.0,5,1,22,False,False,0,0,2019,0,419900.00
962.0,1.0,7579.0,3,1,19,False,False,0,2,2018,0,325000.00
936.0,1.0,11325.6,3,1,39,False,False,0,1,2019,0,339900.00
1128.0,1.0,6751.0,3,1,31,False,False,0,0,2018,0,275000.00
2493.0,3.0,7100.0,4,2,40,False,True,0,2,2018,0,1150000.00
2570.0,3.0,8276.0,4,1,45,True,False,2,2,2020,1,350000.00
700.0,1.0,9844.0,3,1,27,False,False,0,0,2019,0,290000.00
1900.0,3.0,9321.0,4,1,10,False,False,0,1,2018,0,350000.00
1595.0,2.0,9147.0,4,1,29,False,False,3,2,2019,2,475000.00
1059.0,2.0,6708.0,3,1,34,False,False,0,1,2018,0,309000.00
1216.0,1.0,6534.0,3,1,6,False,False,0,0,2019,0,400000.00
1202.0,2.0,7405.0,3,1,29,False,False,0,1,2019,0,320000.00
1706.0,2.0,17424.0,3,1,1,False,True,0,3,2020,0,425000.00
1600.0,2.0,8145.0,4,2,39,False,True,0,3,2019,0,599999.00
1542.0,2.0,9147.0,3,1,35,False,False,0,2,2018,0,199900.00
2254.0,2.0,9435.0,4,2,49,False,True,0,1,2018,0,140000.00
1289.0,3.0,3776.0,2,2,37,False,False,0,1,2018,0,320000.00
1352.0,2.0,10018.0,4,1,14,False,False,0,1,2019,0,298000.00
1456.0,3.0,3776.0,3,2,28,False,False,0,1,2019,0,355000.00
1408.0,3.0,3776.0,2,3,1,False,True,0,1,2019,0,378898.00
1292.0,2.0,8276.0,3,1,25,False,True,0,3,2019,1,359900.00
2311.0,4.0,6534.0,4,2,31,False,False,0,2,2019,0,539900.00
2019.0,2.0,14374.8,3,2,1,False,False,2,2,2019,2,600000.00
1313.0,2.0,7361.0,4,1,65,False,False,0,3,2020,0,675000.00
910.0,1.0,7448.0,3,1,22,False,False,0,1,2020,0,449900.00
2243.0,3.0,10454.0,3,1,26,False,True,0,1,2019,1,599990.00
1903.0,2.0,8450.0,3,1,31,False,False,0,2,2018,0,427990.00
1196.0,1.0,7318.0,3,1,1,False,False,0,0,2020,1,469000.00
1491.0,2.5,1642.0,3,2,6,False,False,0,1,2020,0,148500.00
1404.0,3.0,1185.0,2,2,30,False,False,1,1,2019,0,370000.00
1167.0,2.0,1742.0,2,1,28,False,False,0,1,2018,0,119950.00
2463.0,3.0,9365.0,4,1,30,False,False,0,2,2020,1,675000.00
1445.0,3.0,3776.0,3,2,31,True,False,0,2,2020,1,349990.00
1456.0,3.0,3776.0,2,2,1,False,False,0,3,2019,2,349900.00
1822.0,4.0,8015.0,4,2,72,True,False,3,2,2020,0,559900.00
1826.0,2.0,10311.0,3,2,40,False,False,0,2,2018,0,432500.00
1491.0,3.0,1611.0,3,2,1,False,False,0,1,2018,0,289000.00
2065.0,3.0,12632.4,4,2,26,False,False,0,1,2018,0,449900.00
1889.0,2.0,9626.0,3,2,24,False,False,0,2,2018,0,469000.00
1168.0,3.0,1611.0,2,2,62,True,True,1,3,2020,0,259500.00
935.0,1.0,28314.0,2,1,1,False,False,0,0,2020,0,195000.00
984.0,1.0,8025.0,3,2,1,False,False,0,1,2019,0,215000.00
1491.0,3.0,1568.0,3,2,13,False,False,1,3,2019,2,128900.00
1553.0,2.0,7405.0,4,1,21,False,True,0,2,2019,0,369900.00
1394.0,2.0,2396.0,3,1,72,False,True,1,3,2020,0,235000.00
1148.0,1.0,6534.0,3,1,54,False,False,2,2,2020,2,525000.00
1201.0,2.0,9509.0,3,1,33,False,False,0,3,2019,0,465000.00
1415.0,2.0,9147.0,3,1,14,False,False,2,1,2020,0,695000.00
1301.0,2.0,6969.0,3,1,23,False,False,1,2,2019,0,575000.00
1548.0,2.0,8973.0,4,1,39,False,False,0,2,2019,1,360000.00
1720.0,2.0,8886.0,3,1,32,False,False,1,2,2019,0,469000.00
1442.0,2.0,6098.0,3,1,72,False,True,2,2,2020,1,424900.00
1305.0,3.0,3789.0,2,1,28,False,False,0,2,2020,2,330000.00
1531.0,3.0,1611.0,3,2,30,False,False,0,3,2018,0,230000.00
1557.0,2.0,12196.8,3,1,44,False,False,1,2,2020,1,725000.00
1742.0,3.0,7884.0,3,2,23,False,True,0,2,2019,0,429900.00
1275.0,2.0,8407.0,3,1,58,False,False,1,2,2020,1,699000.00
2046.0,3.0,7405.0,4,2,26,False,False,1,1,2020,0,438700.00
1600.0,3.0,4038.0,3,2,53,False,True,0,3,2020,0,539482.00
1417.0,2.0,9626.0,3,1,40,False,False,0,3,2020,0,264500.00
1550.0,2.0,6969.0,2,2,1,False,False,1,0,2020,0,725000.00
1446.0,2.0,7801.0,3,1,32,False,False,2,2,2020,0,445000.00
2899.0,1.0,8407.0,5,2,15,False,False,0,0,2020,0,525000.00
2976.0,1.0,15681.6,2,1,32,False,False,0,2,2018,0,605000.00
1437.0,3.0,3777.0,3,2,30,False,False,0,2,2018,0,330000.00
802.0,2.0,1585.0,2,1,16,False,True,0,2,2018,0,159900.00
966.0,1.0,3776.0,2,2,15,False,False,0,1,2019,0,233999.00
1220.0,3.0,3776.0,2,2,72,False,False,2,3,2020,0,343900.00
2892.0,3.0,9104.0,4,2,50,False,True,0,2,2018,0,895000.00
844.0,2.0,914.0,2,1,35,False,False,2,1,2020,1,253000.00
873.0,1.0,3776.0,2,2,23,False,False,0,3,2019,1,235000.00
1305.0,3.0,3776.0,2,2,28,False,False,2,2,2019,0,320000.00
1436.0,3.0,3776.0,3,2,28,False,False,1,1,2019,2,368000.00
1782.0,1.0,8842.0,4,1,28,False,False,0,1,2020,0,324995.00
1199.0,2.0,8145.0,3,1,30,False,False,0,3,2020,0,445000.00
2473.0,4.0,8363.0,5,1,38,False,False,0,2,2018,0,849900.00
924.0,1.0,2334.0,2,1,26,False,True,0,2,2020,0,279400.00
1452.0,2.0,28314.0,3,1,24,False,True,1,1,2020,0,499000.00
1292.0,2.0,10890.0,3,1,1,False,False,2,1,2019,1,360000.00
1560.0,3.0,3950.0,3,1,22,False,True,1,0,2019,0,375000.00
1101.0,2.0,2792.0,2,1,63,False,False,0,2,2020,0,300000.00
1539.0,3.0,3898.0,3,1,24,False,False,1,0,2020,1,399000.00
1437.0,3.0,3789.0,3,2,39,False,True,0,2,2020,0,365000.00
1579.0,3.0,4003.0,3,1,28,False,False,0,2,2018,0,329500.00
1101.0,2.0,2788.0,2,2,25,False,True,0,2,2018,0,289900.00
1803.0,3.0,3776.0,3,3,1,False,False,0,1,2019,1,389500.00
1151.0,2.0,3776.0,2,2,1,False,False,2,2,2019,0,309900.00
1346.0,3.0,8276.0,3,2,25,False,True,0,3,2020,1,393000.00
1680.0,3.0,8276.0,3,2,29,False,True,1,1,2019,2,760000.00
1104.0,1.0,7623.0,2,1,27,False,False,0,2,2019,0,539000.00
1092.0,1.0,10802.0,3,1,1,False,True,1,2,2020,0,430000.00
1518.0,2.0,8624.0,3,2,72,False,True,1,3,2020,0,605000.00
1016.0,1.0,6577.0,3,1,27,False,True,1,2,2020,0,430000.00
2091.0,2.0,6098.0,3,1,45,False,True,0,3,2019,0,725000.00
1720.0,2.0,7710.0,3,1,36,False,True,0,1,2019,0,599000.00
2112.0,3.0,16552.8,5,1,24,False,False,0,2,2018,0,349900.00
1838.0,2.0,28314.0,3,1,40,False,False,0,2,2019,0,549000.00
1008.0,1.0,6272.0,3,1,24,False,False,0,1,2019,1,449900.00
2376.0,3.0,15246.0,3,2,12,False,True,0,3,2018,0,629900.00
2224.0,1.0,8494.0,3,1,1,False,False,0,3,2020,0,605000.00
2293.0,2.0,11325.6,4,1,37,True,False,1,1,2019,2,549900.00
1252.0,2.0,10672.0,3,1,11,False,False,0,1,2019,0,340000.00
2131.0,2.0,10323.0,3,1,40,False,False,0,2,2018,0,429900.00
1495.0,2.0,11325.6,3,1,45,True,False,0,2,2020,0,550000.00
1722.0,2.0,11325.6,3,1,66,False,True,0,2,2018,0,399999.00
907.0,1.0,7579.0,2,1,11,False,False,0,2,2018,0,349900.00
1140.0,1.0,4987.0,2,1,1,False,False,0,2,2018,0,259900.00
1445.0,3.0,3776.0,3,2,18,False,False,0,1,2019,0,335000.00
2395.0,3.0,9321.0,3,2,40,False,False,0,2,2019,0,639000.00
2732.0,3.0,7361.0,4,2,40,False,False,0,2,2019,0,950000.00
1669.0,1.5,8537.0,3,1,13,False,False,0,1,2020,0,375525.00
2418.0,4.0,9147.0,3,2,35,False,False,0,2,2018,0,650000.00
1959.0,3.0,3816.0,3,3,40,False,True,0,3,2020,0,380000.00
2106.0,2.0,11761.2,3,1,22,False,False,2,2,2020,2,610000.00
1200.0,2.0,4922.0,3,1,1,False,False,0,2,2019,0,223900.00
1722.0,2.0,6229.0,4,1,25,False,False,1,2,2020,0,269990.00
2564.0,3.0,5880.0,4,2,32,False,False,0,1,2018,0,279900.00
1422.0,3.0,4443.0,3,2,18,False,False,0,2,2019,0,234950.00
2223.0,3.0,5793.0,3,2,26,False,False,0,1,2019,0,299000.00
1436.0,2.0,6098.0,3,1,40,False,False,2,2,2020,0,250000.00
1800.0,2.0,28314.0,3,1,25,False,True,0,1,2019,2,550000.00
1565.0,2.0,5749.0,3,1,24,False,True,2,1,2019,1,235000.00
1799.0,2.0,8276.0,3,1,21,False,True,0,2,2018,0,255000.00
2106.0,3.0,4791.0,4,2,1,False,True,0,3,2019,0,280000.00
1889.0,2.0,7230.0,3,1,22,False,False,0,2,2019,0,274900.00
2272.0,3.0,11325.6,4,2,26,False,False,0,1,2018,0,259900.00
1617.0,2.0,6969.0,3,1,19,False,True,0,3,2018,0,249000.00
1799.0,2.0,11761.2,3,1,31,False,False,0,1,2018,0,268500.00
1370.0,2.0,4922.0,3,1,35,False,False,1,2,2020,1,287000.00
1711.0,3.0,4399.0,3,2,37,False,False,2,2,2020,2,300000.00
1683.0,2.0,6011.0,3,1,1,False,False,0,1,2018,0,174900.00
1800.0,3.0,5501.0,3,2,31,False,False,1,2,2020,2,227822.00
2055.0,3.0,4791.0,4,2,1,False,True,0,2,2019,0,280000.00
1862.0,2.0,28314.0,3,2,35,False,True,0,2,2019,0,335000.00
1768.0,3.0,17424.0,3,2,34,False,True,1,1,2019,1,329500.00
2257.0,3.0,12632.4,3,2,30,False,False,2,2,2020,1,372000.00
1362.0,2.0,5270.0,3,1,50,False,False,3,2,2020,1,259000.00
1323.0,3.0,4791.0,3,2,1,False,False,0,2,2019,0,136900.00
1422.0,3.0,7100.0,3,2,25,True,False,1,2,2020,0,300000.00
1405.0,2.0,9931.0,3,1,18,False,True,0,3,2019,0,225000.00
1933.0,2.0,7143.0,3,1,28,False,False,0,1,2019,0,274900.00
2282.0,3.0,4530.0,4,2,72,False,True,0,2,2018,0,140000.00
2145.0,3.0,5096.0,3,2,3,False,True,2,2,2020,0,285000.00
1675.0,2.0,8232.0,3,1,23,False,False,2,2,2020,2,275000.00
1793.0,2.5,28314.0,3,2,1,False,False,0,1,2019,0,188673.00
2119.0,2.0,9147.0,3,1,1,False,False,0,1,2018,0,275000.00
1810.0,2.0,7840.0,4,1,28,False,False,0,1,2019,2,262500.00
2047.0,2.5,5693.0,4,2,1,False,False,2,1,2019,1,179900.00
1664.0,2.0,6359.0,3,1,32,False,False,0,2,2018,0,251000.00
1683.0,2.0,6359.0,3,1,6,False,False,2,2,2019,1,265000.00
1346.0,2.0,7405.0,3,1,24,False,True,1,2,2019,0,245000.00
2200.0,3.0,5967.0,4,2,32,False,False,2,1,2020,0,294900.00
1413.0,3.0,5052.0,3,2,27,False,False,0,3,2018,0,235000.00
2319.0,3.0,8015.0,3,2,40,False,True,0,2,2018,0,329900.00
1961.0,2.0,7199.0,4,1,26,False,True,1,1,2019,1,255000.00
2881.0,3.0,9278.0,4,2,30,False,True,0,2,2019,0,315000.00
3025.0,4.0,7230.0,4,2,29,False,False,0,2,2018,0,323000.00
1766.0,2.0,8494.0,3,1,31,False,False,0,1,2018,0,259999.00
1688.0,2.0,16988.4,3,1,28,True,False,2,2,2020,2,325000.00
2451.0,2.0,8102.0,4,1,30,False,True,0,2,2018,0,315000.00
2311.0,3.0,7100.0,4,2,72,False,False,1,2,2020,1,310000.00
1740.0,2.0,16988.4,3,1,26,False,True,1,2,2019,0,330000.00
1346.0,2.0,6098.0,3,1,30,False,False,1,2,2020,1,269000.00
1346.0,2.0,7274.0,3,1,22,False,True,1,1,2019,0,248000.00
2566.0,4.0,6577.0,4,2,28,False,False,0,1,2018,0,264900.00
1591.0,3.0,4573.0,4,2,15,False,True,2,1,2019,2,249900.00
2874.0,3.0,7535.0,5,2,33,False,True,2,2,2020,1,360000.00
1436.0,2.0,6011.0,3,1,29,False,False,0,1,2018,0,240000.00
1799.0,2.0,7143.0,3,1,21,False,True,0,2,2019,0,259900.00
1346.0,2.0,4356.0,3,1,1,False,False,0,1,2019,0,229995.00
2294.0,3.0,10018.0,4,2,8,False,False,0,2,2018,0,345000.00
1808.0,2.0,6969.0,3,1,1,False,False,1,2,2020,2,270000.00
1799.0,2.0,6882.0,3,1,19,False,False,0,1,2018,0,239900.00
1799.0,2.0,6359.0,3,1,26,False,False,0,1,2018,0,249900.00
1707.0,3.0,4878.0,3,2,36,False,True,1,2,2019,1,189123.00
2959.0,3.0,7927.0,4,2,33,False,False,0,2,2018,0,309989.00
1158.0,2.0,9104.0,3,1,48,False,True,0,1,2018,0,225000.00
1422.0,3.0,8929.0,3,2,49,False,False,0,3,2019,0,224900.00
1590.0,3.0,5401.0,3,2,40,False,False,0,1,2018,0,250000.00
2895.0,3.0,7013.0,4,2,32,False,False,0,2,2019,0,306000.00
2679.0,3.0,6664.0,4,2,72,True,False,1,2,2021,0,339900.00
1962.0,2.0,6795.0,4,1,32,False,False,2,1,2019,1,289000.00
1799.0,2.0,6577.0,3,1,1,False,False,1,2,2020,1,289900.00
2657.0,3.0,16988.4,4,1,40,False,True,1,1,2019,1,412990.00
1722.0,2.0,6926.0,3,1,30,False,False,1,2,2020,2,156000.00
1390.0,3.0,9583.0,3,2,60,True,True,1,2,2020,0,329900.00
1400.0,2.0,5749.0,3,1,30,False,False,0,1,2019,0,175630.00
1836.0,3.0,6795.0,4,2,25,False,False,0,1,2019,0,235000.00
1675.0,2.0,7187.0,3,1,22,False,False,0,2,2018,0,138900.00
1565.0,2.0,5749.0,3,1,29,False,False,0,1,2018,0,176465.00
1675.0,2.0,8276.0,3,1,27,False,False,2,1,2019,1,265000.00
2110.0,2.0,10672.0,4,1,14,False,False,0,1,2019,0,248000.00
1722.0,2.0,5998.0,3,1,28,False,True,0,2,2018,0,259900.00
1636.0,2.0,6098.0,3,1,30,False,False,1,2,2020,1,285000.00
2596.0,4.0,10149.0,4,2,34,False,False,0,1,2019,0,264788.00
2569.0,3.0,5662.0,5,2,14,False,False,0,2,2018,0,265000.00
1672.0,2.0,6499.0,4,1,15,False,False,0,1,2018,0,254999.00
1801.0,2.0,5750.0,4,1,26,False,True,0,2,2018,0,245000.00
2534.0,2.0,9147.0,3,1,36,False,False,2,2,2020,2,348000.00
2451.0,2.0,11325.6,3,1,28,False,False,0,1,2018,0,375000.00
1801.0,2.0,5924.0,4,1,25,False,False,0,2,2019,1,255000.00
1617.0,2.0,6098.0,3,1,1,False,False,0,1,2018,0,249999.00
2433.0,3.0,5662.0,5,2,25,False,True,0,2,2020,2,288000.00
2026.0,3.0,7143.0,5,2,1,False,False,0,1,2018,0,165000.00
1135.0,2.0,4356.0,3,1,14,False,False,2,1,2019,2,200000.00
2514.0,2.5,5998.0,4,2,23,False,False,0,2,2019,0,318990.00
1591.0,3.0,4443.0,3,2,27,False,False,0,1,2019,1,250000.00
1554.0,3.0,4617.0,3,2,22,False,False,1,1,2019,2,229999.00
1378.0,2.0,4356.0,3,1,26,False,False,0,1,2019,1,135000.00
2295.0,3.0,5749.0,5,2,23,False,False,0,1,2018,0,265000.00
1986.0,3.0,7927.0,5,2,33,False,False,0,2,2019,1,245000.00
1450.0,2.0,6926.0,3,1,26,False,False,0,3,2020,0,232900.00
1424.0,2.0,4356.0,3,1,1,False,False,0,1,2018,0,225000.00
2149.0,2.5,5749.0,4,2,32,False,False,1,2,2020,0,276500.00
1740.0,2.0,16988.4,3,1,38,False,True,0,2,2019,0,264900.00
1516.0,3.0,4443.0,3,2,22,False,False,1,1,2019,1,234900.00
2149.0,3.0,6703.0,4,2,63,False,True,0,2,2020,0,300900.00
1772.0,2.0,9713.0,3,1,1,False,False,1,2,2019,1,248000.00
1470.0,2.0,4024.0,4,1,9,False,False,1,2,2020,1,269025.00
1565.0,2.0,5662.0,3,1,43,False,False,2,2,2020,1,274900.00
2976.0,4.0,16988.4,4,2,32,False,False,1,2,2020,2,420000.00
1801.0,2.0,6969.0,4,1,72,False,False,3,2,2020,2,176000.00
2018.0,2.0,9626.0,4,1,40,False,False,0,1,2019,1,312500.00
2705.0,4.0,8276.0,4,2,1,False,False,0,2,2018,0,300000.00
2603.0,2.0,8363.0,4,1,27,False,False,0,2,2018,0,276900.00
3039.0,3.0,16988.4,4,2,35,False,False,0,1,2018,0,329000.00
2502.0,4.0,10890.0,4,2,39,False,False,0,2,2019,0,349900.00
1685.0,2.0,9452.0,3,1,38,False,True,1,1,2019,2,274900.00
1590.0,3.0,4399.0,3,2,51,False,False,2,2,2020,0,290000.00
1731.0,2.0,7187.0,3,1,35,False,True,0,1,2018,0,242000.00
1801.0,2.0,6664.0,4,1,50,False,False,1,2,2020,2,274000.00
2432.0,3.0,5967.0,4,2,39,False,False,0,2,2018,0,259900.00
1711.0,3.0,6098.0,3,2,27,False,False,0,1,2018,0,249900.00
3156.0,3.0,7073.0,4,2,72,False,True,0,2,2020,0,294900.00
1646.0,2.0,6159.0,3,1,24,False,True,2,2,2020,1,275000.00
2281.0,3.0,8363.0,4,2,23,False,False,0,2,2018,0,265000.00
1346.0,2.0,7971.0,3,1,23,False,False,1,2,2020,1,245000.00
1410.0,2.0,5749.0,3,1,25,False,False,0,2,2019,0,235000.00
2000.0,2.0,12632.4,4,1,24,False,False,1,1,2019,1,290000.00
3183.0,3.0,7187.0,4,2,26,False,False,0,1,2019,0,299500.00
2358.0,3.0,7187.0,4,2,28,True,False,0,1,2019,0,330000.00
1704.0,2.0,6534.0,3,1,27,False,False,1,2,2020,2,300000.00
2020.0,2.0,7344.0,3,1,32,False,False,0,1,2019,0,279900.00
2865.0,3.0,7718.0,4,2,2,False,False,0,2,2018,0,297990.00
1675.0,2.0,8973.0,3,1,24,False,False,0,1,2019,0,161000.00
2736.0,4.0,8708.0,5,2,45,False,False,0,2,2019,0,325000.00
1482.0,2.5,4356.0,3,2,23,False,False,0,3,2018,0,240000.00
1666.0,3.0,4399.0,3,2,32,False,False,0,2,2019,1,187000.00
1740.0,2.0,16988.4,3,1,38,True,False,3,2,2020,2,325000.00
2009.0,3.0,5749.0,4,2,27,False,False,0,2,2020,1,268000.00
1936.0,2.0,7361.0,4,1,30,False,False,0,1,2019,0,275000.00
1825.0,2.0,7971.0,3,1,37,False,True,0,2,2018,0,262000.00
1924.0,3.0,8537.0,4,2,28,False,False,0,2,2020,0,139430.00
2404.0,3.0,7840.0,4,2,60,False,False,1,2,2020,1,320000.00
1810.0,2.0,9539.0,3,1,26,False,False,1,1,2019,1,269000.00
1856.0,3.0,4791.0,3,2,11,False,False,0,2,2019,0,150000.00
2347.0,3.0,11761.2,4,2,28,False,False,0,1,2018,0,269900.00
1095.0,1.0,28314.0,3,1,1,False,False,0,0,2019,0,119900.00
2088.0,3.0,4399.0,4,2,36,False,False,1,1,2020,0,246900.00
1558.0,2.0,6098.0,3,1,1,False,False,0,1,2020,0,280000.00
2088.0,3.0,5401.0,4,2,27,False,False,0,1,2019,1,255000.00
3605.0,3.0,8712.0,5,2,64,True,False,3,2,2020,1,379900.00
2270.0,3.0,8537.0,4,2,42,False,False,0,1,2019,0,245000.00
2515.0,3.0,6272.0,3,2,28,False,False,0,2,2018,0,249900.00
1738.0,2.0,6969.0,3,1,25,False,False,0,1,2018,0,210000.00
2207.0,2.0,8973.0,4,1,29,False,False,1,2,2020,0,292500.00
2391.0,2.0,9583.0,4,1,15,False,False,0,1,2018,0,249500.00
1948.0,3.0,9496.0,4,1,30,False,False,0,2,2018,0,247000.00
1529.0,2.0,8145.0,3,1,25,False,False,0,1,2018,0,229000.00
2049.0,3.0,5793.0,3,2,24,False,False,0,1,2018,0,218900.00
1102.0,2.0,5052.0,3,1,11,False,False,0,2,2018,0,210000.00
3605.0,3.0,9713.0,4,2,36,False,False,0,2,2018,0,299999.00
2250.0,3.0,9844.0,4,2,32,False,False,0,2,2019,0,279900.00
2174.0,2.0,9888.0,4,1,32,False,False,0,1,2018,0,268000.00
1662.0,2.0,7535.0,3,1,60,False,True,1,2,2020,1,255000.00
1466.0,2.0,6272.0,3,1,34,False,False,0,1,2019,0,229900.00
1887.0,3.0,28314.0,4,1,1,False,False,0,1,2018,0,260000.00
1704.0,2.0,6098.0,3,1,37,False,False,0,1,2018,0,234965.00
2049.0,3.0,6011.0,4,2,22,False,False,0,2,2018,0,164500.00
2179.0,2.0,16117.2,4,1,1,False,True,0,3,2019,0,169500.00
1704.0,2.0,9583.0,3,1,1,False,False,0,1,2019,0,249900.00
2390.0,3.0,9670.0,4,2,26,False,False,1,1,2019,0,250000.00
1699.0,2.0,8145.0,3,1,18,False,False,2,2,2020,2,255000.00
1630.0,2.0,6969.0,3,1,1,False,False,0,1,2018,0,237000.00
2160.0,3.0,4399.0,4,2,34,False,False,0,2,2020,0,248000.00
1961.0,2.0,9975.0,3,1,21,False,True,1,2,2020,0,275000.00
2632.0,3.0,6838.0,5,2,38,False,False,0,2,2018,0,266000.00
2573.0,3.0,8276.0,3,2,28,False,False,0,3,2018,0,244000.00
2488.0,3.0,5096.0,4,2,56,False,False,0,1,2018,0,220000.00
1737.0,2.0,6969.0,3,1,1,False,False,0,1,2018,0,235000.00
1918.0,2.0,7187.0,3,1,31,True,False,3,2,2020,2,265000.00
1947.0,2.0,10672.0,3,1,31,False,True,1,2,2020,0,166246.00
2573.0,3.0,10062.0,3,2,23,False,True,3,1,2019,1,275000.00
2389.0,2.0,10062.0,5,1,22,False,False,0,2,2019,0,155000.00
2344.0,2.0,7797.0,4,1,35,False,False,0,1,2019,0,340000.00
1670.0,2.0,8755.0,3,1,28,False,False,0,2,2019,0,242000.00
1590.0,2.0,11325.6,3,1,4,False,False,0,1,2018,0,180000.00
2456.0,3.0,7753.0,4,2,32,False,False,1,2,2020,1,324990.00
1532.0,2.0,9060.0,3,1,17,False,False,0,1,2018,0,225000.00
1636.0,2.0,7187.0,3,1,21,False,True,2,2,2020,1,259900.00
1621.0,2.0,6272.0,3,1,61,False,False,1,2,2020,1,150348.00
1341.0,2.0,4965.0,3,1,23,False,False,0,1,2019,0,209900.00
1887.0,3.0,6969.0,4,1,1,False,False,0,1,2019,0,265000.00
1915.0,2.0,9147.0,3,1,1,False,False,0,1,2019,0,260000.00
1761.0,2.0,6242.0,4,1,1,False,True,2,2,2019,0,255000.00
1883.0,3.0,9605.0,4,1,33,False,False,1,2,2019,1,239900.00
2605.0,3.0,28314.0,4,2,31,False,True,0,2,2019,0,329000.00
1670.0,2.0,7797.0,3,1,29,False,True,0,2,2020,1,250000.00
2160.0,3.0,4791.0,4,2,25,False,False,0,2,2020,0,120600.00
1704.0,2.0,6838.0,3,1,29,False,True,1,2,2020,1,130000.00
2268.0,3.0,7405.0,4,2,1,False,False,0,2,2019,0,299000.00
1858.0,2.0,9104.0,3,1,26,False,False,0,1,2019,0,230000.00
1997.0,2.0,8886.0,3,1,20,False,False,0,3,2018,0,329900.00
2129.0,3.0,7013.0,3,2,21,False,False,0,2,2018,0,255000.00
2088.0,3.0,9060.0,4,2,14,False,False,0,2,2019,0,249500.00
2127.0,2.0,9060.0,4,1,22,False,False,0,1,2019,0,239000.00
1858.0,2.0,7884.0,3,1,40,False,False,0,1,2019,0,235000.00
1858.0,2.0,7187.0,3,1,22,False,True,0,2,2018,0,235000.00
1856.0,3.0,4399.0,3,2,23,False,False,0,2,2018,0,139900.00
1338.0,2.0,9583.0,3,1,29,False,False,0,1,2018,0,209500.00
2150.0,2.0,11761.2,4,1,72,False,False,2,2,2020,0,340000.00
2065.0,2.0,8015.0,3,1,72,False,False,2,2,2020,2,264000.00
2051.0,2.0,7840.0,3,1,29,True,False,2,2,2020,1,289900.00
1341.0,2.0,5749.0,3,1,22,False,False,0,1,2018,0,189000.00
1429.0,2.0,6272.0,3,1,49,False,False,0,1,2019,0,209900.00
2088.0,3.0,5009.0,4,2,40,False,True,1,1,2019,0,250000.00
2049.0,3.0,6011.0,3,2,30,False,False,0,1,2018,0,225000.00
2083.0,2.0,9365.0,3,1,35,False,False,0,2,2020,0,245000.00
1670.0,2.0,6926.0,3,1,14,False,False,0,1,2018,0,233000.00
2277.0,3.0,7013.0,4,2,39,False,False,2,2,2020,1,260000.00
2856.0,4.0,7143.0,4,2,1,False,False,1,1,2019,2,359000.00
1856.0,3.0,4399.0,3,2,30,False,False,2,2,2020,0,235000.00
1887.0,2.0,13939.2,3,1,24,False,False,0,2,2018,0,249900.00
3025.0,3.0,15681.6,4,2,44,False,False,0,2,2020,0,340000.00
1542.0,2.0,8494.0,3,1,30,False,False,0,2,2018,0,140000.00
1670.0,2.0,6272.0,3,1,25,False,False,0,1,2019,0,249000.00
1659.0,3.0,4791.0,3,2,28,False,False,0,1,2018,0,211990.00
1829.0,2.0,6534.0,3,1,28,False,False,0,1,2018,0,229900.00
1412.0,2.0,6708.0,3,1,22,False,False,0,1,2018,0,220000.00
1485.0,2.0,6229.0,3,1,23,False,False,0,1,2019,0,215000.00
1203.0,2.0,4443.0,3,1,33,False,False,1,2,2020,0,215000.00
2088.0,3.0,5227.0,4,2,33,False,False,0,1,2019,0,235000.00
1982.0,2.0,6621.0,4,1,31,False,False,0,1,2018,0,229000.00
1925.0,2.0,7405.0,3,1,40,False,False,0,1,2018,0,289900.00
2941.0,4.0,7492.0,4,2,40,False,True,1,1,2019,2,359900.00
2638.0,3.0,6011.0,4,1,35,False,False,0,1,2018,0,248900.00
